chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0.0,0.0,149484,-1,1,-1,1,0,2,0.0,0.0,0,Tyrone,0.0,49,False,Knee injury - Expected back 14 Sep,2024-08-05T15:00:04.309727Z,44,149484.jpg,0.0,Mings,0.1,False,,i,2,7,0,154,89,2993,961,0.0,0.0,Mings,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,407,154,395,153,340,129,415,154,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,531,135,412,150,412,150,510,180,0.0,0.0
,,578545,0,0,0,0,0,2,1.5,0.0,1,Kosta,1.0,50,False,,,40,578545.jpg,1.0,Nedeljković,1.4,False,,a,2,7,2,119741,110672,26473,23139,0.2,0.5,Nedeljkovic,82,0,0,0,2,0,0,0,0,0,0,0,7,19.8,5.5,0.0,2.6,0,0.00,0.01,0.01,1.79,180,72,188,53,330,121,236,79,,,,,,,0.0,0.0,0.01,0.01,1.96,2.2,636,207,216,65,225,70,165,63,0.0,0.0
50.0,50.0,111782,0,0,0,0,0,1,0.2,-0.5,0,Robin,0.0,51,False,Knock - 50% chance of playing,2024-08-12T14:30:04.425331Z,45,111782.jpg,0.0,Olsen,0.1,False,,d,2,7,0,159,99,2064,824,0.0,0.0,Olsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,436,60,431,48,382,46,444,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,370,21,442,60,442,60,469,62,0.0,0.0
,,244954,0,0,0,0,0,2,2.0,0.5,1,Pau,1.5,52,False,,,45,244954.jpg,1.5,Torres,1.7,False,,a,2,7,3,46720,38407,25946,15584,0.3,0.7,Pau,180,0,0,0,3,0,0,0,0,0,0,0,20,37.6,2.9,0.0,4.0,2,0.00,0.02,0.02,3.33,88,26,226,69,420,176,193,65,,,,,,,0.0,0.0,0.01,0.01,1.66,1.5,429,106,179,60,185,61,153,58,1.0,0.0
,,232653,0,0,0,0,0,3,3.0,1.5,1,Jacob,2.5,53,False,,,55,232653.jpg,2.5,Ramsey,0.3,False,,a,2,7,5,8272,4705,8119,5119,0.5,0.9,Ramsey,53,0,1,0,2,0,0,0,0,0,0,0,25,25.6,23.7,30.0,8.0,0,0.09,0.14,0.23,1.68,149,61,87,67,63,39,81,57,,,,,,,0.15,0.0,0.24,0.39,2.85,3.4,125,77,119,52,120,53,294,95,0.0,0.0
,,244850,1,-1,1,-1,0,3,2.5,1.0,2,Morgan,2.0,54,False,,,51,244850.jpg,2.0,Rogers,12.8,False,,a,2,7,4,519685,465156,113911,67747,0.4,0.8,Rogers,180,0,0,0,3,0,0,0,0,0,0,0,30,32.2,46.7,31.0,11.0,2,0.32,0.15,0.47,3.33,113,44,39,33,59,35,53,37,,,,,,,0.16,0.0,0.08,0.24,1.66,1.5,182,115,151,78,156,81,32,11,1.0,0.0
0.0,0.0,248164,0,0,0,0,0,1,0.0,0.0,0,Viljami,0.0,55,False,Permanent transfer to Celtic,2024-07-18T09:43:21.242291Z,40,248164.jpg,0.0,Sinisalo,0.0,False,,u,2,7,0,0,0,24,11,0.0,0.0,Sinisalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,366,39,354,20,296,18,374,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,600,56,370,38,370,38,634,67,0.0,0.0
0.0,0.0,514315,0,0,0,0,0,2,0.0,0.0,0,Lino,0.0,56,False,Loaned to  Bristol Rovers,2024-08-16T11:50:34.812830Z,40,514315.jpg,0.0,da Cruz Sousa,0.1,False,,u,2,7,0,0,0,10128,2521,0.0,0.0,Sousa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,389,138,377,137,320,111,397,138,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,626,197,394,134,394,134,403,149,0.0,0.0
,,166989,0,0,0,0,0,3,5.0,3.5,2,Youri,4.5,57,False,,,55,166989.jpg,4.5,Tielemans,1.2,False,,a,2,7,9,57927,29699,24928,16626,0.8,1.6,Tielemans,180,0,1,0,3,0,0,0,0,0,0,2,41,53.4,67.6,4.0,12.5,2,0.18,0.28,0.46,3.33,37,19,18,16,210,119,42,30,2.0,,,,,,0.09,0.0,0.14,0.23,1.66,1.5,114,69,60,30,63,31,179,59,1.0,0.0
,,178301,0,0,0,0,0,4,2.5,1.0,2,Ollie,2.0,58,False,,,90,178301.jpg,2.0,Watkins,29.0,False,,a,2,7,4,254022,206919,797670,435549,0.2,0.4,Watkins,125,0,0,1,1,0,0,0,0,0,0,0,2,3.2,21.5,27.0,5.1,2,0.87,0.00,0.87,1.64,288,26,94,11,77,18,147,17,,,,,2.0,,0.63,0.0,0.0,0.63,1.18,0.72,8,2,162,19,168,20,10,3,1.44,0.72
,,449871,0,0,0,0,0,3,6.0,4.5,1,Amadou,5.5,233,False,,,50,449871.jpg,5.5,Onana,3.9,False,,a,2,7,11,264045,112184,77155,54625,1.1,2.2,Onana,165,1,0,0,2,0,0,0,1,0,0,3,40,48.8,6.3,39.0,9.5,2,0.66,0.02,0.68,2.95,46,23,186,115,45,26,72,49,,,,,,,0.36,0.0,0.01,0.37,1.61,1.09,252,164,38,19,42,21,94,30,1.09,0.0
,,481624,-1,1,-1,1,0,3,0.5,-1.0,0,Jaden,0.0,569,False,,,54,481624.jpg,0.0,Philogene,0.1,False,,a,2,7,0,553,302,2709,1234,0.0,0.0,Jaden,16,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.5,4.0,0.5,0,0.07,0.01,0.08,1.06,607,273,260,150,209,118,306,153,,,,,,,0.39,0.0,0.06,0.45,5.96,0.0,177,113,606,275,606,275,480,180,0.0,0.0
,,515597,0,0,0,0,0,2,0.5,-1.0,0,Lamare,0.0,598,False,,,40,515597.jpg,0.0,Bogarde,0.2,False,,a,2,7,0,4397,2873,2368,1452,0.0,0.0,Bogarde,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,391,140,379,139,322,113,399,140,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,628,199,396,136,396,136,393,146,0.0,0.0
,,232980,0,0,0,0,0,2,0.0,-0.5,0,Max,0.0,59,False,,,45,232980.jpg,0.0,Aarons,0.2,False,,a,3,91,0,2850,1525,6620,2925,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,458,189,456,188,413,172,466,189,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,421,101,465,186,465,186,334,121,0.0,0.0
0.0,0.0,200785,0,0,0,0,0,3,0.0,0.0,0,Tyler,0.0,60,False,Back injury - Unknown return date,2024-07-21T20:00:04.554690Z,50,200785.jpg,0.0,Adams,0.0,False,,i,3,91,0,113,54,343,122,0.0,0.0,Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,560,244,562,250,540,235,567,250,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,209,134,565,249,565,249,609,269,0.0,0.0
0.0,,444180,0,0,0,0,0,3,0.0,-0.5,0,Jaidon,0.0,61,False,Season long loan to Burnley,2024-08-30T09:46:29.420148Z,45,444180.jpg,0.0,Anthony,0.5,False,,u,3,91,0,8381,4689,11686,6687,0.0,0.0,Anthony,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,469,177,467,185,428,161,477,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,439,236,476,185,476,185,262,85,0.0,0.0
0.0,0.0,111317,-1,1,-1,1,0,3,0.0,0.0,0,David,0.0,62,False,Shoulder injury - Expected back 14 Sep,2024-08-12T14:30:04.440536Z,49,111317.jpg,0.0,Brooks,0.0,False,,i,3,91,0,65,39,510,172,0.0,0.0,Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,533,227,532,234,503,213,540,233,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,297,194,541,235,541,235,607,268,0.0,0.0
,,158499,-1,1,-1,1,0,3,1.5,1.0,2,Ryan,1.5,63,False,,,49,158499.jpg,1.5,Christie,0.2,False,,a,3,91,3,1550,1220,5385,2632,0.3,0.6,Christie,90,0,0,1,0,0,0,0,1,0,0,0,12,12.0,33.4,4.0,5.0,1,0.00,0.04,0.04,0.53,219,98,59,50,202,112,150,82,4.0,,,,,,0.0,0.0,0.04,0.04,0.53,0.0,302,198,184,85,190,88,356,122,1.0,1.0
,,155408,0,0,0,0,0,3,1.5,1.0,2,Lewis,1.5,64,False,,,50,155408.jpg,1.5,Cook,0.1,False,,a,3,91,3,909,513,1848,930,0.3,0.6,Cook,173,0,0,0,2,0,0,0,1,0,0,0,26,28.0,38.1,0.0,6.6,2,0.00,0.51,0.51,2.65,136,54,48,40,536,232,108,68,1.0,,,,,,0.0,0.0,0.27,0.27,1.38,1.04,199,126,187,88,193,91,477,179,1.04,0.0
0.0,0.0,168636,-1,1,-1,1,0,4,0.0,0.0,0,Enes,0.0,65,False,Toe Injury - Expected back 14 Sep,2024-08-12T14:30:04.450058Z,54,168636.jpg,0.0,Ünal,0.0,False,,i,3,91,0,278,192,1733,564,0.0,0.0,Enes Ünal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,599,59,600,60,589,58,603,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,161,41,599,59,599,59,578,68,0.0,0.0
0.0,0.0,441240,0,0,0,0,0,3,0.0,0.0,0,Romain,0.0,66,False,Loaned to Brest,2024-08-20T12:15:06.505689Z,50,441240.jpg,0.0,Faivre,0.0,False,,u,3,91,0,23,0,940,337,0.0,0.0,Faivre,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,571,251,574,257,556,245,578,257,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,247,160,576,256,576,256,596,262,0.0,0.0
0.0,,424044,0,0,0,0,0,3,0.0,-0.5,0,Hamed,0.0,67,False,Season long loan to A.J.Auxerre,2024-08-29T11:07:43.785266Z,45,424044.jpg,0.0,Traorè,0.2,False,,u,3,91,0,3525,1845,5562,3290,0.0,0.0,H.Traorè,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,467,175,465,183,424,159,475,182,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,234,474,183,474,183,361,124,0.0,0.0
,,463981,0,0,0,0,0,2,0.0,-0.5,0,James,0.0,68,False,,,40,463981.jpg,0.0,Hill,0.4,False,,a,3,91,0,5110,3093,6348,3377,0.0,0.0,Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,377,130,365,129,307,102,385,130,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,612,187,381,125,381,125,285,108,0.0,0.0
,,523700,0,0,0,0,0,4,1.0,0.5,1,Daniel,1.0,69,False,,,45,523700.jpg,1.0,Jebbison,4.7,False,,a,3,91,2,338376,262310,90538,66879,0.2,0.4,Jebbison,26,0,0,0,0,0,0,0,0,0,0,0,7,3.2,10.6,2.0,1.6,0,0.00,0.00,0.00,0.34,284,23,172,18,228,31,272,29,,,,,,,0.0,0.0,0.0,0.0,1.18,0.0,497,68,227,23,244,24,84,16,0.0,0.0
,,544877,0,0,0,0,0,2,1.5,1.0,2,Milos,1.5,70,False,,,45,544877.jpg,1.5,Kerkez,0.5,False,,a,3,91,3,5739,4365,7228,3380,0.3,0.7,Kerkez,180,0,0,0,2,0,0,0,1,0,0,0,9,26.8,15.6,4.0,4.7,2,0.00,0.02,0.02,2.91,141,53,126,27,197,58,157,47,,,,,,,0.0,0.0,0.01,0.01,1.46,1.0,505,127,182,63,188,64,263,98,1.0,0.0
,,222683,0,0,-1,1,0,3,1.5,1.0,3,Justin,1.5,71,False,,,54,222683.jpg,1.5,Kluivert,0.3,False,,a,3,91,3,3221,2171,13151,4725,0.3,0.6,Kluivert,97,0,0,1,0,0,0,0,1,0,0,0,2,3.6,32.6,17.0,5.4,1,0.04,0.15,0.19,0.87,278,135,61,51,109,65,138,80,,,4.0,,1.0,,0.04,0.0,0.14,0.18,0.81,0.0,168,105,201,101,207,104,298,97,0.93,0.93
,,223911,0,0,0,0,0,2,0.0,-0.5,0,Chris,0.0,72,False,,,45,223911.jpg,0.0,Mepham,0.1,False,,a,3,91,0,192,115,1716,722,0.0,0.0,Mepham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,452,185,450,184,406,168,460,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,408,91,459,182,459,182,479,174,0.0,0.0
,,69752,0,0,0,0,0,1,3.5,3.0,3,Norberto,3.5,73,False,,,45,69752.jpg,3.5,Murara Neto,2.5,False,,a,3,91,7,42476,27351,30882,19994,0.8,1.6,Neto,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,12,3,421,41,370,39,85,3,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,350,14,81,8,84,8,125,18,1.0,0.0
,,533463,0,0,0,0,0,3,1.5,1.0,1,Dango,1.5,74,False,,,50,533463.jpg,1.5,Ouattara,0.0,False,,a,3,91,3,508,208,717,394,0.3,0.6,O.Dango,86,0,0,0,2,0,0,0,0,0,0,0,14,13.6,3.3,18.0,3.5,1,0.48,0.01,0.49,2.05,213,94,218,131,102,62,209,104,,,,,,,0.5,0.0,0.01,0.51,2.15,2.09,279,182,197,98,203,101,565,245,1.05,0.0
0.0,0.0,495145,0,0,0,0,0,1,0.0,0.0,0,Alex,0.0,75,False,Loaned to Auckland FC,2024-08-10T12:14:13.050842Z,40,495145.jpg,0.0,Paulsen,0.0,False,,u,3,91,0,0,0,880,291,0.0,0.0,Paulsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,384,49,372,30,314,28,392,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,619,66,388,48,388,48,533,65,0.0,0.0
75.0,,168991,-1,1,-1,1,0,3,0.4,0.0,0,Philip,0.5,76,False,Back injury - 75% chance of playing,2024-08-29T09:30:04.570455Z,49,168991.jpg,1.0,Billing,0.1,False,,d,3,91,1,508,233,2154,1186,0.1,0.2,Philip,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,2.0,0.4,0,0.00,0.00,0.00,0.26,300,149,537,238,232,130,312,156,,,1.0,,,,0.0,0.0,0.0,0.0,3.9,0.0,306,202,293,145,252,125,492,190,0.0,0.0
,,503139,0,0,0,0,0,3,1.5,1.0,1,Alex,1.5,77,False,,,50,503139.jpg,1.5,Scott,0.1,False,,a,3,91,3,687,305,1331,783,0.3,0.6,Scott,88,0,0,0,2,0,0,0,0,0,0,0,14,26.2,13.1,1.0,4.1,1,0.02,0.02,0.04,2.38,144,59,151,101,254,144,189,94,3.0,,3.0,,,,0.02,0.0,0.02,0.04,2.43,2.05,273,176,196,97,202,100,512,204,1.02,0.0
,,437730,0,0,0,0,0,3,6.5,6.0,5,Antoine,6.5,78,False,,,55,437730.jpg,6.5,Semenyo,2.8,False,,a,3,91,13,187227,140712,48755,36520,1.2,2.4,Semenyo,180,1,1,0,2,0,0,0,0,0,0,1,45,65.0,40.6,91.0,19.7,2,0.71,1.27,1.98,2.91,22,11,46,38,6,4,13,11,,,,,,,0.36,0.0,0.64,1.0,1.46,1.0,128,79,21,12,22,13,113,37,1.0,0.0
,,221466,-1,1,-1,1,0,2,0.5,0.0,1,Marcos,0.5,79,False,,,49,221466.jpg,1.0,Senesi,0.8,False,,a,3,91,1,6202,4729,26136,8736,0.1,0.2,Senesi,90,0,0,0,1,0,0,0,1,0,0,0,11,29.4,5.3,2.0,3.7,1,0.00,0.03,0.03,1.61,125,47,193,57,233,72,202,68,,,,,,,0.0,0.0,0.03,0.03,1.61,1.0,315,38,297,99,257,86,204,75,1.0,0.0
,,224995,0,0,0,0,0,3,1.5,1.0,1,Luis,1.5,80,False,,,50,224995.jpg,1.5,Sinisterra,0.2,False,,a,3,91,3,2138,819,4993,3099,0.3,0.6,Sinisterra,81,0,0,0,2,0,0,0,0,0,0,0,14,17.0,12.6,42.0,7.2,1,0.19,0.07,0.26,2.05,194,81,156,103,40,21,93,64,,,,,,,0.21,0.0,0.08,0.29,2.28,2.22,228,147,189,90,195,93,379,130,1.11,0.0
,,54469,0,0,0,0,0,2,1.5,1.0,1,Adam,1.5,81,False,,,45,54469.jpg,1.5,Smith,0.2,False,,a,3,91,3,1775,967,3016,1603,0.3,0.7,Smith,66,0,0,0,1,0,0,0,0,0,0,0,11,9.8,4.5,0.0,1.4,1,0.00,0.01,0.01,1.08,231,90,202,60,365,148,276,93,,,,,,,0.0,0.0,0.01,0.01,1.47,1.36,345,50,167,50,173,51,367,134,1.36,0.0
,,201658,0,0,0,0,0,3,5.5,5.0,9,Marcus,5.5,83,False,,,55,201658.jpg,5.5,Tavernier,0.3,False,,a,3,91,11,12017,11344,5139,3135,1.0,2.0,Tavernier,174,1,0,0,2,0,0,0,0,0,0,2,46,56.6,90.2,62.0,20.9,2,1.26,0.16,1.42,2.86,28,15,5,5,15,12,10,8,2.0,,2.0,,,,0.65,0.0,0.08,0.73,1.48,1.03,117,71,39,20,43,22,318,106,1.03,0.0
,,229600,0,0,0,0,0,1,0.0,-0.5,0,Mark,0.0,84,False,,,45,229600.jpg,0.0,Travers,0.2,False,,a,3,91,0,490,301,2923,1217,0.0,0.0,Travers,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,453,62,451,53,408,52,461,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,412,27,460,62,460,62,395,57,0.0,0.0
,,477580,0,0,0,0,0,2,2.0,1.5,2,Illia,2.0,85,False,,,45,477580.jpg,2.0,Zabarnyi,0.4,False,,a,3,91,4,5671,4692,5871,3082,0.4,0.9,Zabarnyi,180,0,0,0,2,0,0,0,0,0,0,0,22,32.2,1.7,0.0,3.4,2,0.00,0.03,0.03,2.91,112,41,254,78,447,184,211,71,,,,,,,0.0,0.0,0.02,0.02,1.46,1.0,462,120,137,45,139,45,270,101,1.0,0.0
,,109745,0,0,0,0,0,1,0.0,-0.5,0,Kepa,0.0,152,False,,,45,109745.jpg,0.0,Arrizabalaga,0.3,False,,a,3,91,0,6972,5515,9122,4858,0.0,0.0,Arrizabalaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,434,58,429,46,380,44,442,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,365,19,440,58,440,58,293,42,0.0,0.0
,,554605,0,0,0,0,0,2,1.0,0.5,0,Dean,1.0,580,False,,,45,554605.jpg,2.0,Huijsen,0.1,False,,a,3,91,2,1599,512,2191,1344,0.2,0.4,Huijsen,90,0,0,0,1,0,0,0,0,0,0,0,9,24.8,0.4,0.0,2.5,1,0.00,0.01,0.01,1.30,154,58,298,97,488,189,241,82,,,,,,,0.0,0.0,0.01,0.01,1.3,1.0,511,128,229,73,142,46,427,159,1.0,0.0
,,436893,0,0,0,0,0,2,1.5,1.0,2,Julián,1.5,592,False,,,45,436893.jpg,1.5,Araujo Zúñiga,0.2,False,,a,3,91,3,3627,2345,3996,1976,0.3,0.7,J.Araujo,112,0,0,0,1,0,0,0,0,0,0,0,8,11.6,2.2,0.0,1.4,1,0.00,0.01,0.01,1.84,221,86,242,75,425,178,277,94,,,,,,,0.0,0.0,0.01,0.01,1.48,0.8,436,110,180,61,186,62,337,122,0.8,0.0
,,444172,0,0,0,0,0,1,0.0,-0.5,0,Will,0.0,599,False,,,40,444172.jpg,0.0,Dennis,0.4,False,,a,3,91,0,11406,7657,3513,2459,0.0,0.0,Dennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,371,43,359,24,301,22,379,43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,605,60,375,42,375,42,289,40,0.0,0.0
,,444102,0,0,0,0,0,4,2.0,1.5,2,Francisco Evanilson,2.0,617,False,,,60,444102.jpg,2.0,de Lima Barbosa,0.3,False,,a,3,91,2,30743,21805,6908,5971,0.3,0.3,Evanilson,71,0,0,1,0,0,0,0,0,0,0,0,7,11.2,2.8,35.0,4.9,1,0.75,0.00,0.75,0.59,224,17,232,25,52,15,153,18,,,,,,,0.95,0.0,0.0,0.95,0.75,0.0,83,23,159,17,164,17,312,50,1.27,1.27
,,191866,0,0,0,0,0,2,2.0,1.0,1,Kristoffer,1.5,86,False,,,45,191866.jpg,1.5,Ajer,0.5,False,,a,4,94,3,12112,9233,7264,3944,0.3,0.7,Ajer,180,0,0,0,3,0,0,0,0,0,0,0,2,19.6,12.9,35.0,6.7,2,0.28,0.01,0.29,3.82,182,74,153,36,50,6,101,16,,,,,,,0.14,0.0,0.0,0.14,1.91,1.5,385,73,170,52,176,53,259,97,1.0,0.0
,,494041,0,0,0,0,0,3,0.5,-0.5,0,Ethan,0.0,87,False,,,45,494041.jpg,0.0,Brierley,0.1,False,,a,4,94,0,1843,1141,2001,1122,0.0,0.0,Brierley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,495,195,495,203,460,179,503,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,477,255,502,203,502,203,471,176,0.0,0.0
,,432830,0,0,0,0,0,2,4.0,3.0,1,Nathan,3.5,88,False,,,45,432830.jpg,3.5,Collins,0.9,False,,a,4,94,7,43265,30363,13480,9475,0.8,1.6,Collins,180,0,1,0,3,0,0,0,0,0,0,1,33,82.0,1.1,57.0,14.0,2,0.37,0.00,0.37,3.82,9,1,272,90,24,2,30,4,,,,,,,0.18,0.0,0.0,0.18,1.91,1.5,435,109,87,31,90,33,199,73,1.0,0.0
,,440089,0,0,0,0,0,3,1.5,0.5,1,Mikkel,1.0,89,False,,,50,440089.jpg,1.0,Damsgaard,0.1,False,,a,4,94,2,782,421,1950,916,0.2,0.4,Damsgaard,40,0,0,0,1,0,0,0,0,0,0,0,8,3.8,1.9,0.0,0.6,0,0.00,0.00,0.00,1.34,276,133,251,146,555,244,300,149,4.0,,,,,,0.0,0.0,0.0,0.0,3.02,2.25,246,159,246,126,279,144,483,182,0.0,0.0
0.0,0.0,183656,-1,1,-1,1,0,3,0.0,0.0,0,Josh,0.0,90,False,Knee injury - Unknown return date,2024-08-12T14:30:04.460316Z,49,183656.jpg,0.0,Dasilva,0.0,False,,i,4,94,0,56,34,511,136,0.0,0.0,Dasilva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,541,232,540,239,510,217,548,238,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,309,203,548,239,548,239,611,271,0.0,0.0
,,118342,0,0,0,0,0,1,4.0,3.0,3,Mark,3.5,91,False,,,45,118342.jpg,3.5,Flekken,10.9,False,,a,4,94,7,133055,104246,116221,65488,0.8,1.6,Flekken,180,0,0,0,3,0,0,0,0,0,12,0,38,101.2,0.0,0.0,10.1,2,0.00,0.00,0.00,3.82,5,1,433,49,384,47,67,1,,,,,,,0.0,6.0,0.0,0.0,1.91,1.5,373,22,84,10,87,10,40,7,1.0,0.0
25.0,25.0,194010,-1,1,-1,1,0,2,0.1,-0.1,0,Rico,0.0,92,False,Knee injury - 25% chance of playing,2024-08-12T14:30:04.471299Z,44,194010.jpg,0.0,Henry,0.1,False,,d,4,94,0,180,122,2731,918,0.0,0.0,Henry,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,413,160,401,159,346,135,421,160,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,538,142,418,156,418,156,498,177,0.0,0.0
0.0,0.0,472713,0,0,0,0,0,2,0.0,0.0,0,Aaron,0.0,93,False,Hamstring injury - Unknown return date,2024-08-12T14:30:04.480785Z,45,472713.jpg,0.0,Hickey,0.0,False,,i,4,94,0,78,45,1266,431,0.0,0.0,Hickey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,482,193,482,193,444,182,490,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,459,118,489,190,489,190,576,193,0.0,0.0
,,204580,0,0,0,0,0,3,2.5,1.5,2,Vitaly,2.0,94,False,,,50,204580.jpg,2.0,Janelt,0.2,False,,a,4,94,4,1090,753,3689,1853,0.4,0.8,Janelt,145,0,0,0,3,0,0,0,0,0,0,0,20,15.4,16.4,7.0,3.9,2,0.07,0.04,0.11,3.02,202,85,115,82,157,93,196,97,,,,,,,0.04,0.0,0.02,0.06,1.87,1.86,214,137,145,72,150,75,394,139,1.24,0.0
,,207283,0,0,0,0,0,3,2.0,1.0,1,Mathias,1.5,95,False,,,55,207283.jpg,1.5,Jensen,0.2,False,,a,4,94,3,1751,1127,3984,1991,0.3,0.5,Jensen,148,0,0,0,2,0,0,0,1,0,0,0,15,15.0,50.7,1.0,6.7,2,0.02,0.16,0.18,2.60,206,88,30,26,257,147,102,67,2.0,,3.0,,,,0.01,0.0,0.1,0.11,1.58,1.22,119,73,205,104,211,107,388,136,1.22,0.0
,,570241,0,0,0,0,0,2,0.5,-0.5,0,Kim,0.0,96,False,,,40,570241.jpg,0.0,Ji-soo,0.2,False,,a,4,94,0,2131,1188,4153,1959,0.0,0.0,Ji-soo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,397,146,385,145,328,119,405,146,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,634,205,402,142,402,142,330,120,0.0,0.0
